brand_cn,brand_en,brand_slug,title,price_usd,length_mm,ring_gauge,handle,category_slug,cuban_parent_slug,image1,image2,image3,image4,image5
乌普曼,H.UPMANN,h-upmann,诺尔玻璃瓶LCDH Noellas Glass Jar LCDH (25枝),1296,134,42,h-upmann-lcdh-noellas-glass-jar-lcdh-25,h-upmann,cigar-cuban,https://api.shangjiacigar.com/static/1774260538115-HUpmann_Noellas_GlassJar_1.jpg,https://api.shangjiacigar.com/static/1774260538890-HUpmann_Noellas_GlassJar_2.jpg,https://api.shangjiacigar.com/static/1774260538890-HUpmann_Noellas_GlassJar_3.jpg,,
乌普曼,H.UPMANN,h-upmann,超级玛瑙书本限量版 SUPER MAGNUM COLECCIÓN HABANOS EDICIÓN 2020,9381,180,56,h-upmann-super-magnum-colecci-n-habanos,h-upmann,cigar-cuban,https://api.shangjiacigar.com/static/1774260538891-HUpmann_Super_Magnum_2020_1.jpg,https://api.shangjiacigar.com/static/1774260538891-HUpmann_Super_Magnum_2020_2.jpg,,,
乌普曼,H.UPMANN,h-upmann,乌普曼有限玛瑙2024西班牙年限首版 Magnum Finite 2024 (25枝),2458,130,53,h-upmann-2024-magnum-finite-2024-25,h-upmann,cigar-cuban,https://api.shangjiacigar.com/static/1774260538891-HUpmann_Magnum_Finite_2024_1.jpg,https://api.shangjiacigar.com/static/1774260539838-HUpmann_Magnum_Finite_2024_2.jpg,,,
波尔,POR LARRANAGA,por-larranaga,凤凰腓尼基地限 Fénix Edición Regional Phoenicia (15枝),2408,184,50,por-larranaga-f-nix-edici-n-regional-phoenic,por-larranaga,cigar-cuban,https://api.shangjiacigar.com/static/1774260539838-PorLarranaga_Fenix_Phoenicia_1.jpg,https://api.shangjiacigar.com/static/1774260539838-PorLarranaga_Fenix_Phoenicia_2.jpg,,,
波尔,POR LARRANAGA,por-larranaga,荷兰地区限定Edición Regional Países2017（10支）,814,160,50,por-larranaga-edici-n-regional-pa-ses2017-10,por-larranaga,cigar-cuban,https://api.shangjiacigar.com/static/1774260539838-PorLarranaga_ER_Paises_2017_1.jpg,https://api.shangjiacigar.com/static/1774260539839-PorLarranaga_ER_Paises_2017_2.jpg,,,
波尔,POR LARRANAGA,por-larranaga,斗牛士 Picadores (25枝),814,127,48,por-larranaga-picadores-25,por-larranaga,cigar-cuban,https://api.shangjiacigar.com/static/1774260540584-PorLarranaga_Picadores_1.jpg,,,,
波尔,POR LARRANAGA,por-larranaga,泼辣雄狮地限 Larrañaga Leones (10枝),515,155,42,por-larranaga-larra-aga-leones-10,por-larranaga,cigar-cuban,https://api.shangjiacigar.com/static/1774260540584-PorLarranaga_Leones_1.webp,https://api.shangjiacigar.com/static/1774260540584-PorLarranaga_Leones_2.webp,https://api.shangjiacigar.com/static/1774260540584-PorLarranaga_Leones_3.jpg,,
波尔,POR LARRANAGA,por-larranaga,蒙卡洛斯 MONTECARLOS (25枝),548,159,33,por-larranaga-montecarlos-25,por-larranaga,cigar-cuban,https://api.shangjiacigar.com/static/1774260540584-PorLarranaga_Montecarlos_1.jpg,https://api.shangjiacigar.com/static/1774260541288-PorLarranaga_Montecarlos_2.jpg,,,
波尔,POR LARRANAGA,por-larranaga,小高朗拿小皇冠 PETIT CORONAS (50枝),939,129,42,por-larranaga-petit-coronas-50,por-larranaga,cigar-cuban,https://api.shangjiacigar.com/static/1774260541288-POR_LARRANAGA_Petit_Coronas_1.jpg,https://api.shangjiacigar.com/static/1774260541288-POR_LARRANAGA_Petit_Coronas_2.jpg,,,
波尔,POR LARRANAGA,por-larranaga,英勇 GALANES (10枝),416,120,52,por-larranaga-galanes-10,por-larranaga,cigar-cuban,https://api.shangjiacigar.com/static/1774260541288-POR_LARRANAGA_Galanes_1.jpg,https://api.shangjiacigar.com/static/1774260541288-POR_LARRANAGA_Galanes_2.jpg,,,
波尔,POR LARRANAGA,por-larranaga,认捐法国地限 Prometidos Edición Regional Francia (10枝),698,140,54,por-larranaga-prometidos-edici-n-regional-fr,por-larranaga,cigar-cuban,https://api.shangjiacigar.com/static/1774260542185-POR_LARRANAGA_Prometidos_2.jpg,,,,
胡安,JUAN LOPEZ,juan-lopez,女武神北欧诸国地区限定版 Valkyria Edición Regional Países Nórdicos (10枝),631,140,52,juan-lopez-valkyria-edici-n-regional-pa-s,juan-lopez,cigar-cuban,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
胡安,JUAN LOPEZ,juan-lopez,胡安54西班牙地限 54 Regional Edition (10枝),548,120,54,juan-lopez-54-54-regional-edition-10,juan-lopez,cigar-cuban,https://api.shangjiacigar.com/static/1774260542185-JUAN_LOPEZ_54_Regional_1.jpg,,,,
胡安,JUAN LOPEZ,juan-lopez,胡安特选1号 SELECCION NO.1 (25枝),764,143,46,juan-lopez-1-seleccion-no-1-25,juan-lopez,cigar-cuban,https://api.shangjiacigar.com/static/1774260542185-JUAN_LOPEZ_Seleccion_No1_1.jpg,https://api.shangjiacigar.com/static/1774260542186-JUAN_LOPEZ_Seleccion_No1_2.jpg,,,
胡安,JUAN LOPEZ,juan-lopez,胡安特选2号 SELECCION NO.2 (25枝),864,124,50,juan-lopez-2-seleccion-no-2-25,juan-lopez,cigar-cuban,https://api.shangjiacigar.com/static/1774260542186-JUAN_LOPEZ_Seleccion_No2_1.jpg,https://api.shangjiacigar.com/static/1774260542912-JUAN_LOPEZ_Seleccion_No2_2.jpg,,,
胡安,JUAN LOPEZ,juan-lopez,150周年特级精选 150 Aniversario Selección Especial (25枝),1993,170,52,juan-lopez-150-150-aniversario-selecci-n,juan-lopez,cigar-cuban,https://api.shangjiacigar.com/static/1774260542912-JUAN_LOPEZ_150_Aniversario_1.jpg,https://api.shangjiacigar.com/static/1774260542912-JUAN_LOPEZ_150_Aniversario_2.jpg,,,
胡安,JUAN LOPEZ,juan-lopez,比利时地限 龙 Dragones (10枝),598,115,52,juan-lopez-dragones-10,juan-lopez,cigar-cuban,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
胡安,JUAN LOPEZ,juan-lopez,胡安特选2号磁吸保湿盒 SELECCION NO.2 (5枝),283,124,50,juan-lopez-2-seleccion-no-2-5,juan-lopez,cigar-cuban,https://api.shangjiacigar.com/static/1774260542912-JUAN_LOPEZ_Seleccion_No2_Magnetic_2.jpg,,,,
潘趣,PUNCH,punch,双皇冠 Double Coronas (25枝),2076,194,49,punch-double-coronas-25,punch,cigar-cuban,https://api.shangjiacigar.com/static/1774260542912-PUNCH_Double_Coronas_1.jpg,,,,
潘趣,PUNCH,punch,公主 Princesas 年度限定版（20）,2574,135,52,punch-princesas-20,punch,cigar-cuban,https://api.shangjiacigar.com/static/1774260543627-PUNCH_Princesas_1.jpg,https://api.shangjiacigar.com/static/1774260543627-PUNCH_Princesas_2.jpg,,,
潘趣,PUNCH,punch,短潘趣 SHORT DE PUNCH (10枝),399,120,50,punch-short-de-punch-10,punch,cigar-cuban,https://api.shangjiacigar.com/static/1774260543627-PUNCH_Short_de_Punch_1.jpg,https://api.shangjiacigar.com/static/1774260543627-PUNCH_Short_de_Punch_2.jpg,,,
潘趣,PUNCH,punch,双潘趣 Punch Punch (25枝),930,143,46,punch-punch-punch-25,punch,cigar-cuban,https://api.shangjiacigar.com/static/1774260543627-PUNCH_Punch_Punch_eBay_1.jpg,https://api.shangjiacigar.com/static/1774260544348-PUNCH_Punch_Punch_eBay_2.jpg,,,
潘趣,PUNCH,punch,48 LCDH (10支),515,140,48,punch-48-lcdh-10,punch,cigar-cuban,https://api.shangjiacigar.com/static/1774260544348-PUNCH_48_LCDH_1.jpg,https://api.shangjiacigar.com/static/1774260544348-PUNCH_48_LCDH_2.jpg,,,
潘趣,PUNCH,punch,胜利铁盒 Triunfos (50枝),1130,129,42,punch-triunfos-50,punch,cigar-cuban,https://api.shangjiacigar.com/static/1774260544348-PUNCH_Triunfos_1.jpg,https://api.shangjiacigar.com/static/1774260544348-PUNCH_Triunfos_2.jpg,,,
潘趣,PUNCH,punch,高朗拿铝管 Coronations (25枝),507,129,42,punch-coronations-25,punch,cigar-cuban,https://api.shangjiacigar.com/static/1774260545125-PUNCH_Coronations_1.jpg,https://api.shangjiacigar.com/static/1774260545126-PUNCH_Coronations_2.jpg,,,
潘趣,PUNCH,punch,小高朗拿皇冠铝管 Petit Coronations (25枝),457,117,40,punch-petit-coronations-25,punch,cigar-cuban,https://api.shangjiacigar.com/static/1774260545126-PUNCH_Petit_Coronations_1.jpg,,,,
潘趣,PUNCH,punch,双潘趣铝管 Punch Punch (10枝),432,143,46,punch-punch-punch-10,punch,cigar-cuban,https://api.shangjiacigar.com/static/1774260545126-PUNCH_Punch_Punch_1.jpg,,,,
威古洛,Vegueros,vegueros,塔帕多 TAPADOS (16枝),299,120,46,vegueros-tapados-16,vegueros,cigar-cuban,https://api.shangjiacigar.com/static/1774260545126-Vegueros_TAPADOS_1.jpg,https://api.shangjiacigar.com/static/1774260545900-Vegueros_TAPADOS_2.jpg,,,
威古洛,Vegueros,vegueros,胖敦敦 Centrogordos (16枝),366,100,54,vegueros-centrogordos-16,vegueros,cigar-cuban,https://api.shangjiacigar.com/static/1774260545901-Vegueros_Centrogordos_1.jpg,,,,
威古洛,Vegueros,vegueros,迈雅里达小鱼雷 Mananitas (16枝),283,100,46,vegueros-mananitas-16,vegueros,cigar-cuban,https://api.shangjiacigar.com/static/1774260545901-Vegueros_Mananitas_1.jpg,https://api.shangjiacigar.com/static/1774260545901-Vegueros_Mananitas_2.jpg,,,
威古洛,Vegueros,vegueros,迅驰1 Centrofinos (16枝),382,130,50,vegueros-1-centrofinos-16,vegueros,cigar-cuban,https://api.shangjiacigar.com/static/1774260545901-Vegueros_Centrofinos_1.jpg,https://api.shangjiacigar.com/static/1774260546690-Vegueros_Centrofinos_2.jpg,,,
威古洛,Vegueros,vegueros,小息 Entertiempos (16枝),333,110,52,vegueros-entertiempos-16,vegueros,cigar-cuban,https://api.shangjiacigar.com/static/1774260546691-Vegueros_Entertiempos_eBay_1.jpg,https://api.shangjiacigar.com/static/1774260546691-Vegueros_Entertiempos_eBay_2.jpg,,,
古巴荣耀,LA GLORIA CUBANA,la-gloria-cubana,D5西班牙2017限量版 Serie D No.5 2017 Regional Edition (10枝),465,110,50,la-gloria-cubana-d5-2017-serie-d-no-5-2017-regi,la-gloria-cubana,cigar-cuban,https://api.shangjiacigar.com/static/1774260546691-LA_GLORIA_CUBANA_Serie_D_No5_1.jpg,https://api.shangjiacigar.com/static/1774260546691-LA_GLORIA_CUBANA_Serie_D_No5_2.jpg,,,
古巴荣耀,LA GLORIA CUBANA,la-gloria-cubana,LCDH保湿盒 GLORIAS LCDH (20枝),1744,156,49,la-gloria-cubana-lcdh-glorias-lcdh-20,la-gloria-cubana,cigar-cuban,https://api.shangjiacigar.com/static/1774260547692-LA_GLORIA_CUBANA_GLORIAS_LCDH_1.jpg,https://api.shangjiacigar.com/static/1774260547693-LA_GLORIA_CUBANA_GLORIAS_LCDH_2.jpg,https://api.shangjiacigar.com/static/1774260547694-LA_GLORIA_CUBANA_GLORIAS_LCDH_3.jpg,,
古巴荣耀,LA GLORIA CUBANA,la-gloria-cubana,土耳其人 Turquinos (10枝),495,141,50,la-gloria-cubana-turquinos-10,la-gloria-cubana,cigar-cuban,https://api.shangjiacigar.com/static/1774260547694-LA_GLORIA_CUBANA_Turquinos_1.jpg,https://api.shangjiacigar.com/static/1774260547694-LA_GLORIA_CUBANA_Turquinos_2.jpg,https://api.shangjiacigar.com/static/1774260548571-LA_GLORIA_CUBANA_Turquinos_3.jpg,,
古巴荣耀,LA GLORIA CUBANA,la-gloria-cubana,通境巴尔卡尼察保加利亚地限 Via Balcanica Edición Regional Bulgaria (10枝),1628,160,50,la-gloria-cubana-via-balcanica-edici-n-regional,la-gloria-cubana,cigar-cuban,https://api.shangjiacigar.com/static/1774260548572-LA_GLORIA_CUBANA_Via_Balcanica_1.jpg,https://api.shangjiacigar.com/static/1774260548572-LA_GLORIA_CUBANA_Via_Balcanica_2.jpg,https://api.shangjiacigar.com/static/1774260548572-LA_GLORIA_CUBANA_Via_Balcanica_3.png,,
雷蒙,RAMON ALLONES,ramon-allones,小俱乐部高朗拿 SMALL CLUB CORONAS (25枝),465,110,42,ramon-allones-small-club-coronas-25,ramon-allones,cigar-cuban,https://api.shangjiacigar.com/static/1774260548573-RAMON_ALLONES_SMALL_CLUB_CORONAS_1.jpg,,,,
雷蒙,RAMON ALLONES,ramon-allones,精选 SPECIALLY SELECTED (25枝),864,124,50,ramon-allones-specially-selected-25,ramon-allones,cigar-cuban,https://api.shangjiacigar.com/static/1774260549398-RAMON_ALLONES_Specially_Selected_1.jpg,https://api.shangjiacigar.com/static/1774260549398-RAMON_ALLONES_eBay_1.jpg,https://api.shangjiacigar.com/static/1774260549398-RAMON_ALLONES_eBay_2.jpg,,
雷蒙,RAMON ALLONES,ramon-allones,阿龙3号 ALLONES NO.3 (10枝),499,138,52,ramon-allones-3-allones-no-3-10,ramon-allones,cigar-cuban,https://api.shangjiacigar.com/static/1774260549398-RAMON_ALLONES_ALLONES_NO3_1.jpg,https://api.shangjiacigar.com/static/1774260549398-RAMON_ALLONES_SPECIALLY_SELECTED_1.jpg,,,
雷蒙,RAMON ALLONES,ramon-allones,优越LCDH Allones Superiores (10枝),482,143,46,ramon-allones-lcdh-allones-superiores-10,ramon-allones,cigar-cuban,https://api.shangjiacigar.com/static/1774260550439-RAMON_ALLONES_Allones_Superiores_1.jpg,https://api.shangjiacigar.com/static/1774260550437-RAMON_ALLONES_Allones_Superiores_2.jpg,https://api.shangjiacigar.com/static/1774260550440-RAMON_ALLONES_Allones_Superiores_3.jpg,,
雷蒙,RAMON ALLONES,ramon-allones,优越超级阿龙 Allones Superiores (10枝),465,143,46,ramon-allones-allones-superiores-10,ramon-allones,cigar-cuban,https://api.shangjiacigar.com/static/1774260550440-RAMON_ALLONES_Allones_Superiores_1.jpg,https://api.shangjiacigar.com/static/1774260550440-RAMON_ALLONES_Allones_Superiores_2.jpg,,,
库阿巴,Cuaba,cuaba,杰出 Distinguidos (10枝),482,162,52,cuaba-distinguidos-10,cuaba,cigar-cuban,https://api.shangjiacigar.com/static/1774260551239-Cuaba_Distinguidos_1.jpg,,,,
库阿巴,Cuaba,cuaba,传统 TRADICIONALES (25枝),748,120,42,cuaba-tradicionales-25,cuaba,cigar-cuban,https://api.shangjiacigar.com/static/1774260551239-Cuaba_TRADICIONALES_1.jpg,,,,
库阿巴,Cuaba,cuaba,圣地 Divinos (25枝),482,101,43,cuaba-divinos-25,cuaba,cigar-cuban,https://api.shangjiacigar.com/static/1774260551240-Cuaba_Divinos_1.jpg,,,,
罗宾纳,VEGAS ROBAINA,vegas-robaina,名人著名 FAMOSOS (25枝),880,127,48,vegas-robaina-famosos-25,vegas-robaina,cigar-cuban,https://api.shangjiacigar.com/static/1774260551239-VEGAS_ROBAINA_FAMOSOS_1.jpg,,,,
罗宾纳,VEGAS ROBAINA,vegas-robaina,独特优尼可 Unicos (25枝),1130,156,52,vegas-robaina-unicos-25,vegas-robaina,cigar-cuban,https://api.shangjiacigar.com/static/1774260551240-VEGAS_ROBAINA_Unicos_1.jpg,,,,
金特罗,QUINTERO,quintero,挚爱 FAVORITOS (25枝),399,115,50,quintero-favoritos-25,quintero,cigar-cuban,https://api.shangjiacigar.com/static/1774260551961-QUINTERO_FAVORITOS_1.jpg,,,,
金特罗,QUINTERO,quintero,挚爱 FAVORITOS (15枝),299,115,50,quintero-favoritos-15,quintero,cigar-cuban,https://api.shangjiacigar.com/static/1774260551961-QUINTERO_Favoritos_eBay_1.jpg,https://api.shangjiacigar.com/static/1774260551961-QUINTERO_Favoritos_eBay_2.jpg,,,
金特罗,QUINTERO,quintero,小金特罗 Petit Quintero (25枝),250,105,43,quintero-petit-quintero-25,quintero,cigar-cuban,https://api.shangjiacigar.com/static/1774260551961-QUINTERO_Petit_Quintero_1.jpg,https://api.shangjiacigar.com/static/1774260551961-QUINTERO_Petit_Quintero_2.jpg,,,
金特罗,QUINTERO,quintero,比华士 Brevas (25枝),299,140,41,quintero-brevas-25,quintero,cigar-cuban,https://api.shangjiacigar.com/static/1774260552633-JoseLPiedra_Brevas_1.jpg,,,,
金特罗,QUINTERO,quintero,特级伦敦 Londres Extra (25枝),296,123,40,quintero-londres-extra-25,quintero,cigar-cuban,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
拉斐尔,RAFAEL GONZALEZ,rafael-gonzalez,珍珠 RAFAEL GONZÁLEZ PERLAS (25枝),333,102,40,rafael-gonzalez-rafael-gonz-lez-perlas-25,rafael-gonzalez,cigar-cuban,https://api.shangjiacigar.com/static/1774260552633-RafaelGonzalez_Perlas_1.jpg,,,,
拉斐尔,RAFAEL GONZALEZ,rafael-gonzalez,朗斯代尔皇冠 Coronas De Lonsdales (10枝),349,127,48,rafael-gonzalez-coronas-de-lonsdales-10,rafael-gonzalez,cigar-cuban,https://api.shangjiacigar.com/static/1774260552633-RafaelGonzalez_CoronasDeLonsdales_1.jpg,,,,
拉斐尔,RAFAEL GONZALEZ,rafael-gonzalez,萨雷斯小皇冠 GONZÁLEZ PETIT CORONAS (25枝),432,129,42,rafael-gonzalez-gonz-lez-petit-coronas-25,rafael-gonzalez,cigar-cuban,https://api.shangjiacigar.com/static/1774260552633-RafaelGonzalez_PetitCoronas_1.jpg,,,,
拉斐尔,RAFAEL GONZALEZ,rafael-gonzalez,宾利特级 Panetelas Extra (25枝),316,127,37,rafael-gonzalez-panetelas-extra-25,rafael-gonzalez,cigar-cuban,https://api.shangjiacigar.com/static/1774260552633-RafaelGonzalez_PanetelasExtra_1.jpg,,,,
世界之王,EL REY DEL MUNDO,el-rey-del-mundo,小咖啡杯 DEMI TASSE (25枝),333,100,30,el-rey-del-mundo-demi-tasse-25,el-rey-del-mundo,cigar-cuban,https://api.shangjiacigar.com/static/1774260553337-ElReyDelMundo_DemiTasse_1.jpg,,,,
世界之王,EL REY DEL MUNDO,el-rey-del-mundo,王者之选(黄萝卜) Choix Supreme (25枝),1229,127,48,el-rey-del-mundo-choix-supreme-25,el-rey-del-mundo,cigar-cuban,https://api.shangjiacigar.com/static/1774260553337-ElReyDelMundo_ChoixSupreme_1.jpg,,,,
世界之王,EL REY DEL MUNDO,el-rey-del-mundo,皇家系列LCDH Royal Series LCDH (20枝),1794,155,50,el-rey-del-mundo-lcdh-royal-series-lcdh-20,el-rey-del-mundo,cigar-cuban,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
比亚达,JOSE L. PIEDRA,jose-l-piedra,小猎人 PETIT CAZADORES (12枝),125,105,43,jose-l-piedra-petit-cazadores-12,jose-l-piedra,cigar-cuban,https://api.shangjiacigar.com/static/1774260553337-JoseLPiedra_PetitCazadores_1.jpg,,,,
比亚达,JOSE L. PIEDRA,jose-l-piedra,小猎人 PETIT CAZADORES (25枝),216,105,43,jose-l-piedra-petit-cazadores-25,jose-l-piedra,cigar-cuban,https://api.shangjiacigar.com/static/1774260553337-JoseLPiedra_PetitCazadores_1.jpg,,,,
比亚达,JOSE L. PIEDRA,jose-l-piedra,(大)猎人 CAZADORES (12枝),150,152,43,jose-l-piedra-cazadores-12,jose-l-piedra,cigar-cuban,https://api.shangjiacigar.com/static/1774260553337-JoseLPiedra_Cazadores_1.jpg,,,,
比亚达,JOSE L. PIEDRA,jose-l-piedra,(大)猎人 CAZADORES (25枝),308,152,43,jose-l-piedra-cazadores-25,jose-l-piedra,cigar-cuban,https://api.shangjiacigar.com/static/1774260553337-JoseLPiedra_Cazadores_1.jpg,,,,
比亚达,JOSE L. PIEDRA,jose-l-piedra,小绅士(小骑士) Petit Caballeros (12枝),125,121,48,jose-l-piedra-petit-caballeros-12,jose-l-piedra,cigar-cuban,https://api.shangjiacigar.com/static/1774260553337-JoseLPiedra_PetitCaballeros_1.jpg,,,,
比亚达,JOSE L. PIEDRA,jose-l-piedra,小绅士(小骑士) Petit Caballeros (15枝),150,121,48,jose-l-piedra-petit-caballeros-15,jose-l-piedra,cigar-cuban,https://api.shangjiacigar.com/static/1774260553337-JoseLPiedra_PetitCaballeros_1.jpg,,,,
比亚达,JOSE L. PIEDRA,jose-l-piedra,比华士 Brevas (12枝),125,133,42,jose-l-piedra-brevas-12,jose-l-piedra,cigar-cuban,https://api.shangjiacigar.com/static/1774260552633-JoseLPiedra_Brevas_1.jpg,,,,
比亚达,JOSE L. PIEDRA,jose-l-piedra,比华士 Brevas (25枝),200,133,42,jose-l-piedra-brevas-25,jose-l-piedra,cigar-cuban,https://api.shangjiacigar.com/static/1774260552633-JoseLPiedra_Brevas_1.jpg,,,,
比亚达,JOSE L. PIEDRA,jose-l-piedra,蜜饯 CONSERVAS (12枝),133,140,44,jose-l-piedra-conservas-12,jose-l-piedra,cigar-cuban,https://api.shangjiacigar.com/static/1774260554176-JoseLPiedra_Conservas_1.jpg,,,,
比亚达,JOSE L. PIEDRA,jose-l-piedra,蜜饯 CONSERVAS (25枝),200,140,44,jose-l-piedra-conservas-25,jose-l-piedra,cigar-cuban,https://api.shangjiacigar.com/static/1774260554176-JoseLPiedra_Conservas_1.jpg,,,,
比亚达,JOSE L. PIEDRA,jose-l-piedra,精华 Cremas (25枝),216,136,40,jose-l-piedra-cremas-25,jose-l-piedra,cigar-cuban,https://api.shangjiacigar.com/static/1774260554177-JoseLPiedra_Cremas_1.jpg,,,,
外交官,Diplomáticos,diplomaticos,传奇意大利地限 Diplomáticos Legendario R.E. Italia (10枝),797,178,48,diplomaticos-diplom-ticos-legendario-r-e-it,diplomaticos,cigar-cuban,https://api.shangjiacigar.com/static/1774260554176-Diplomaticos_El_Emisario_1.jpg,https://api.shangjiacigar.com/static/1774260554177-Diplomaticos_El_Emisario_2.jpg,https://api.shangjiacigar.com/static/1774260554177-Diplomaticos_Leal_Cuba_1.jpg,https://api.shangjiacigar.com/static/1774260555075-Diplomaticos_Leal_Cuba_2.jpg,https://api.shangjiacigar.com/static/1774260555076-Diplomaticos_Legendario_1.jpg
外交官,Diplomáticos,diplomaticos,2号鱼雷 No.2 (25枝),1130,156,52,diplomaticos-2-no-2-25,diplomaticos,cigar-cuban,https://api.shangjiacigar.com/static/1774260555076-Diplomaticos_No2_1.jpg,,,,
外交官,Diplomáticos,diplomaticos,古巴限定版 Edición Regional Cuba (10枝),631,124,50,diplomaticos-edici-n-regional-cuba-10,diplomaticos,cigar-cuban,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
外交官,Diplomáticos,diplomaticos,特使瑞士地限 El Emisario (10枝),711,141,50,diplomaticos-el-emisario-10,diplomaticos,cigar-cuban,https://api.shangjiacigar.com/static/1774260555077-Diplomaticos_El_Emisario_1.jpg,https://api.shangjiacigar.com/static/1774260555077-Diplomaticos_El_Emisario_2.jpg,https://api.shangjiacigar.com/static/1774260555757-Diplomaticos_El_Emisario_3.jpg,,
圣克里斯托,San Cristobal,san-cristobal,20周年LCDH 20 Anniversario LCDH (20枝),2624,162,52,san-cristobal-20-lcdh-20-anniversario-lcdh-2,san-cristobal,cigar-cuban,https://api.shangjiacigar.com/static/1774260555758-San_Cristobal_20_Aniversario_1.jpg,https://api.shangjiacigar.com/static/1774260555758-San_Cristobal_20_Aniversario_2.jpg,https://api.shangjiacigar.com/static/1774260555758-San_Cristobal_20_Aniversario_3.jpg,,
圣克里斯托,San Cristobal,san-cristobal,王子El Principe (25枝),416,110,42,san-cristobal-el-principe-25,san-cristobal,cigar-cuban,https://api.shangjiacigar.com/static/1774260555758-San_Cristobal_El_Principe_1.jpg,https://api.shangjiacigar.com/static/1774260556650-San_Cristobal_El_Principe_2.jpg,,,
圣克里斯托,San Cristobal,san-cristobal,蓬塔La Punta(25枝),1296,140,52,san-cristobal-la-punta-25,san-cristobal,cigar-cuban,https://api.shangjiacigar.com/static/1774260556651-San_Cristobal_La_Punta_1.jpg,,,,
圣克里斯托,San Cristobal,san-cristobal,堡垒 荷兰地区限定版 Edición Regional Países Bajos（10支）,598,110,52,san-cristobal-edici-n-regional-pa-ses-bajos,san-cristobal,cigar-cuban,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
桑丘潘沙,SANCHO PANZA,sancho-panza,诗人苛马塞普路斯2020地限 OMHPOΣEdición Regional Chipre (10枝),698,121,54,sancho-panza-2020-omhpo-edici-n-regional-ch,sancho-panza,cigar-cuban,https://api.shangjiacigar.com/static/1774260556651-Sancho_Panza_Chipre_1.jpg,https://api.shangjiacigar.com/static/1774260556652-Sancho_Panza_Chipre_2.jpg,https://api.shangjiacigar.com/static/1774260556652-Sancho_Panza_Chipre_3.jpg,,
桑丘潘沙,SANCHO PANZA,sancho-panza,朗匹士 NON PLUS (25枝),698,129,42,sancho-panza-non-plus-25,sancho-panza,cigar-cuban,https://api.shangjiacigar.com/static/1774260557576-SANCHO_PANZA_Non_Plus_1.jpg,https://api.shangjiacigar.com/static/1774260557577-SANCHO_PANZA_Non_Plus_2.jpg,,,
桑丘潘沙,SANCHO PANZA,sancho-panza,比利高鱼雷 Belicosos (25枝),1262,140,52,sancho-panza-belicosos-25,sancho-panza,cigar-cuban,https://api.shangjiacigar.com/static/1774260557578-SANCHO_PANZA_Belicosos_1.jpg,,,,
圣路易斯.雷伊,Saint Luis Rey,saint-luis-rey,摇篮意大利地限 La Cuna Edición Regional Italia (10枝),806,170,43,saint-luis-rey-la-cuna-edici-n-regional-itali,saint-luis-rey,cigar-cuban,https://api.shangjiacigar.com/static/1774260557578-Saint_Luis_Rey_La_Cuna_1.jpg,https://api.shangjiacigar.com/static/1774260557578-Saint_Luis_Rey_La_Cuna_2.jpg,,,
圣路易斯.雷伊,Saint Luis Rey,saint-luis-rey,北风长矛葡萄牙地限 Adamastor Edición Regional Portugal (10枝),914,192,40,saint-luis-rey-adamastor-edici-n-regional-por,saint-luis-rey,cigar-cuban,https://api.shangjiacigar.com/static/1774260558519-Saint_Luis_Rey_Adamastor_Edici%C3%83%C2%B3n_Regional_Portugal_1.jpg,,,,
圣路易斯.雷伊,Saint Luis Rey,saint-luis-rey,雷伊富豪 Regios (25枝),764,127,48,saint-luis-rey-regios-25,saint-luis-rey,cigar-cuban,https://api.shangjiacigar.com/static/1774260558522-Saint_Luis_Rey_Regios_1.jpg,https://api.shangjiacigar.com/static/1774260558523-Saint_Luis_Rey_Regios_2.jpg,,,
圣路易斯.雷伊,Saint Luis Rey,saint-luis-rey,彪丽高德国地限 Belicosos Edición Regional Alemania (25枝),1462,140,52,saint-luis-rey-belicosos-edici-n-regional-ale,saint-luis-rey,cigar-cuban,https://api.shangjiacigar.com/static/1774260558523-Saint_Luis_Rey_Belicosos_Edici%C3%83%C2%B3n_Regional_Alemania_1.jpg,https://api.shangjiacigar.com/static/1774260558523-Saint_Luis_Rey_Belicosos_Edici%C3%83%C2%B3n_Regional_Alemania_2.jpg,,,
丰塞卡,Fonseca,fonseca,KDT 学徒 KDT Cadetes (25枝),366,115,36,fonseca-kdt-kdt-cadetes-25,fonseca,cigar-cuban,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
卡诺之花,La Flor de Cano,la-flor-de-cano,罗伯图荷兰地限 Robusto Edición Regional Países Bajos (10枝),578,124,50,la-flor-de-cano-robusto-edici-n-regional-pa-se,la-flor-de-cano,cigar-cuban,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
卡诺之花,La Flor de Cano,la-flor-de-cano,选择 Elegidos (10枝),250,127,50,la-flor-de-cano-elegidos-10,la-flor-de-cano,cigar-cuban,https://api.shangjiacigar.com/static/1774260560329-La_Flor_de_Cano_Elegidos_1.jpg,https://api.shangjiacigar.com/static/1774260560330-La_Flor_de_Cano_Elegidos_2.jpg,,,
